what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1397522176148
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1397522176148
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1397522176148
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1397522176149
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1397522176149
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1397522176150
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1397522176150
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1397522176151
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1397522176151
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1397522176152
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1397522176152
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1397522176153
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1397522176153
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1397522176154
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1397522176154
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1397522176155
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1397522176155
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1397522176155
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1397522176156
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1397522176157
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1397522176157
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1397522176158
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1397522176158
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1397522176158
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1397522176159
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1397522176159
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1397522176159
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1397522176160
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1397522176160
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1397522176161
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1397522176161
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1397522176162
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1397522176163
started,bundle,org.eclipse.mylyn.bugzilla.core,3.9.1.v20130917-0100,"org.eclipse.mylyn.bugzilla.core",1397522176164
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.bugzilla.ui",1397522176164
started,bundle,org.eclipse.mylyn.commons.core,3.9.1.v20130917-0100,"org.eclipse.mylyn.commons.core",1397522176164
started,bundle,org.eclipse.mylyn.commons.net,3.9.1.v20130917-0100,"org.eclipse.mylyn.commons.net",1397522176165
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.1.1.v20130917-0100,"org.eclipse.mylyn.commons.notifications.core",1397522176165
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.1.1.v20130917-0100,"org.eclipse.mylyn.commons.notifications.feed",1397522176165
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.1.1.v20130917-0100,"org.eclipse.mylyn.commons.notifications.ui",1397522176166
started,bundle,org.eclipse.mylyn.commons.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.commons.ui",1397522176166
started,bundle,org.eclipse.mylyn.commons.workbench,3.9.1.v20130917-0100,"org.eclipse.mylyn.commons.workbench",1397522176167
started,bundle,org.eclipse.mylyn.context.core,3.9.1.v20130917-0100,"org.eclipse.mylyn.context.core",1397522176167
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.context.tasks.ui",1397522176168
started,bundle,org.eclipse.mylyn.monitor.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.monitor.ui",1397522176168
started,bundle,org.eclipse.mylyn.tasks.index.core,3.9.1.v20130917-0100,"org.eclipse.mylyn.tasks.index.core",1397522176168
started,bundle,org.eclipse.mylyn.tasks.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.tasks.ui",1397522176169
started,bundle,org.eclipse.mylyn.team.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.team.ui",1397522176169
started,bundle,org.eclipse.mylyn.builds.ui,1.1.1.v20130917-0100,"org.eclipse.mylyn.builds.ui",1397522176170
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1397522176170
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1397522176171
started,bundle,fr.obeo.dsl.common,3.3.0.201211220828,"fr.obeo.dsl.common",1397522176172
started,bundle,fr.obeo.dsl.common.ui,2.6.0.201211220828,"fr.obeo.dsl.common.ui",1397522176172
started,bundle,fr.obeo.dsl.designer.ui,6.0.3.201211221052,"fr.obeo.dsl.designer.ui",1397522176172
started,bundle,fr.obeo.dsl.viewpoint.table,3.0.0.201211220828,"fr.obeo.dsl.viewpoint.table",1397522176173
started,bundle,fr.obeo.dsl.viewpoint.tree,1.0.0.201211220828,"fr.obeo.dsl.viewpoint.tree",1397522176173
started,bundle,fr.obeo.mda.ecore.extender,1.1.0.201211220828,"fr.obeo.mda.ecore.extender",1397522176186
started,bundle,fr.obeo.oo15oo.oo19oo,2.0.0.201205111415,"fr.obeo.oo15oo.oo19oo",1397522176187
started,bundle,fr.obeo.oo15oo.oo19oo.oo221oo,2.0.0.201205111415,"fr.obeo.oo15oo.oo19oo.oo221oo",1397522176187
started,bundle,com.google.gdt.eclipse.apiclientlib,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.apiclientlib",1397522176188
started,bundle,com.google.gdt.eclipse.core,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.core",1397522176188
started,bundle,com.google.gdt.eclipse.login,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.login",1397522176189
started,bundle,com.google.gdt.eclipse.managedapis,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.managedapis",1397522176189
started,bundle,com.google.gdt.eclipse.suite.ext,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.suite.ext",1397522176189
started,bundle,org.eclipse.mylyn.gerrit.core,2.0.1.v20130917-0100,"org.eclipse.mylyn.gerrit.core",1397522176190
started,bundle,org.eclipse.mylyn.gerrit.ui,2.0.1.v20130917-0100,"org.eclipse.mylyn.gerrit.ui",1397522176190
started,bundle,org.eclipse.mylyn.reviews.core,2.0.1.v20130917-0100,"org.eclipse.mylyn.reviews.core",1397522176190
started,bundle,org.eclipse.mylyn.reviews.ui,2.0.1.v20130917-0100,"org.eclipse.mylyn.reviews.ui",1397522176191
started,bundle,org.eclipse.mylyn.trac.core,3.9.1.v20130917-0100,"org.eclipse.mylyn.trac.core",1397522176191
started,bundle,org.eclipse.mylyn.trac.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.trac.ui",1397522176192
os,sysinfo,,,"win32",1397522176195
arch,sysinfo,,,"x86_64",1397522176195
ws,sysinfo,,,"win32",1397522176195
locale,sysinfo,,,"en_US",1397522176195
processors,sysinfo,,,"8",1397522176195
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1397522176195
java.runtime.version,sysinfo,,,"1.7.0_25-b16",1397522176195
java.specification.name,sysinfo,,,"Java Platform API Specification",1397522176195
java.specification.vendor,sysinfo,,,"Oracle Corporation",1397522176195
java.specification.version,sysinfo,,,"1.7",1397522176195
java.vendor,sysinfo,,,"Oracle Corporation",1397522176195
java.version,sysinfo,,,"1.7.0_25",1397522176195
java.vm.info,sysinfo,,,"mixed mode",1397522176195
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1397522176195
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1397522176195
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1397522176195
java.vm.specification.version,sysinfo,,,"1.7",1397522176195
java.vm.vendor,sysinfo,,,"Oracle Corporation",1397522176195
java.vm.version,sysinfo,,,"23.25-b01",1397522176195
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1397522176198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397522176207
started,bundle,com.obeodesigner.sample.family.design,2.0.0.201211220753,"com.obeodesigner.sample.family.design",1397522176281
started,bundle,org.eclipse.emf.codegen.ecore,2.7.0.v20120130-0943,"org.eclipse.emf.codegen.ecore",1397522176382
started,bundle,fr.obeo.mda.pim.ecore.design,1.0.0.201211220828,"fr.obeo.mda.pim.ecore.design",1397522176514
started,bundle,fr.obeo.dsl.viewpoint.diagram.sequence,2.0.0.201211220828,"fr.obeo.dsl.viewpoint.diagram.sequence",1397522176520
started,bundle,fr.obeo.sample.ecore.interactions.design,1.0.0.201211220828,"fr.obeo.sample.ecore.interactions.design",1397522176717
started,bundle,org.obeonetwork.dsl.database.design,1.0.0.201301171504,"org.obeonetwork.dsl.database.design",1397522176762
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1397522176771
started,bundle,fr.obeo.dsl.viewpoint,4.1.0.201211220828,"fr.obeo.dsl.viewpoint",1397522176787
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1397522176791
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1397522176803
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.core",1397522176846
started,bundle,fr.obeo.dsl.viewpoint.diagram,4.1.0.201211220828,"fr.obeo.dsl.viewpoint.diagram",1397522176849
started,bundle,fr.obeo.dsl.viewpoint.ui,4.1.0.201211220828,"fr.obeo.dsl.viewpoint.ui",1397522176860
started,bundle,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui",1397522176865
started,bundle,org.eclipse.wb.core.lib,1.6.0.r37x201305211944,"org.eclipse.wb.core.lib",1397522176879
started,bundle,org.eclipse.wb.core,1.6.0.r37x201305211944,"org.eclipse.wb.core",1397522176891
started,bundle,org.eclipse.wb.core.java,1.6.0.r37x201306031644,"org.eclipse.wb.core.java",1397522176895
started,bundle,com.google.gdt.eclipse.designer,3.1.2.r37x201307151447,"com.google.gdt.eclipse.designer",1397522176919
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1397522176940
started,bundle,com.google.gdt.eclipse.designer.UiBinder,3.1.2.r37x201307151447,"com.google.gdt.eclipse.designer.UiBinder",1397522176942
started,bundle,com.android.ide.eclipse.base,22.3.0.v201310242005-887826,"com.android.ide.eclipse.base",1397522176953
started,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1397522176989
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1397522176993
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1397522177005
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1397522177005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397522177608
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397522181085
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1397522181254
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1397522181257
started,bundle,org.eclipse.mylyn.builds.core,1.1.1.v20130917-0100,"org.eclipse.mylyn.builds.core",1397522181282
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1397522181288
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1397522181290
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.5.0.v20110309-2230,"org.eclipse.gmf.runtime.diagram.ui",1397522181292
started,bundle,org.eclipse.gmf.runtime.common.core,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.common.core",1397522181311
started,bundle,org.eclipse.gmf.runtime.common.ui,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui",1397522181312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.exit",1397522181334
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1397522181452
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1397522181453
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1397522181453
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1397522181454
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1397522181455
stopped,bundle,com.google.gdt.eclipse.maven.e37,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.maven.e37",1397522181455
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1397522181456
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1397522181457
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1397522181457
stopped,bundle,com.google.gdt.eclipse.appengine.swarm_backend,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.appengine.swarm_backend",1397522181458
stopped,bundle,com.google.gdt.eclipse.suite.ext,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.suite.ext",1397522181458
stopped,bundle,com.google.gdt.eclipse.appengine.swarm,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.appengine.swarm",1397522181458
stopped,bundle,com.google.gdt.eclipse.gph.e36,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.gph.e36",1397522181459
stopped,bundle,com.google.gdt.eclipse.gph.hge,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.gph.hge",1397522181459
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.gph.subclipse",1397522181460
stopped,bundle,com.google.gdt.eclipse.gph.subversive,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.gph.subversive",1397522181461
stopped,bundle,com.google.gdt.eclipse.suite.ext.e35,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.suite.ext.e35",1397522181461
stopped,bundle,com.google.gdt.eclipse.gph,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.gph",1397522181462
stopped,bundle,com.google.gdt.eclipse.maven,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.maven",1397522181462
stopped,bundle,com.google.gdt.eclipse.suite,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.suite",1397522181463
stopped,bundle,com.google.gdt.eclipse.managedapis,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.managedapis",1397522181463
stopped,bundle,com.google.gdt.eclipse.drive,3.4.2.v201310081825-rel-r37,"com.google.gdt.eclipse.drive",1397522181466
stopped,bundle,com.android.ide.eclipse.ndk,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ndk",1397522181466
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.3.0.v201310242005-887826,"overlay.com.android.ide.eclipse.adt.overlay",1397522181467
stopped,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1397522181467
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1397522181468
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1397522181468
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1397522181469
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1397522181469
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1397522181470
stopped,bundle,org.eclipse.mylyn.pde.ui,3.9.1.v20130917-0100,"org.eclipse.mylyn.pde.ui",1397522181471
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1397522181471
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1397522181472
stopped,bundle,org.eclipse.scout.sdk.ui,3.7.2.201202140505,"org.eclipse.scout.sdk.ui",1397522181478
stopped,bundle,org.eclipse.scout.sdk,3.7.2.201202140505,"org.eclipse.scout.sdk",1397522181479
stopped,bundle,org.eclipse.scout.nls.sdk,3.7.2.201202140505,"org.eclipse.scout.nls.sdk",1397522181480
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1397522181481
stopped,bundle,org.eclipse.datatools.connectivity.ui.templates,1.0.0.v200906020553,"org.eclipse.datatools.connectivity.ui.templates",1397522181482
stopped,bundle,org.eclipse.datatools.sdk,1.7.0.v200906161850,"org.eclipse.datatools.sdk",1397522181482
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1397522181483
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1397522181484
stopped,bundle,org.eclipse.birt.report.debug.ui,3.7.2.v20120213,"org.eclipse.birt.report.debug.ui",1397522181485
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,3.7.2.v20120213,"org.eclipse.birt.chart.reportitem.ui",1397522181485
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,3.7.2.v20120213,"org.eclipse.birt.report.item.crosstab.ui",1397522181486
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.ide",1397522181486
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1397522181486
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1397522181487
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1397522181488
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1397522181488
stopped,bundle,org.eclipse.m2m.atl.cheatsheets,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.cheatsheets",1397522181489
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editor.script",1397522181489
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1397522181490
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib.explorer",1397522181491
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.lib",1397522181493
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,3.7.2.v20120213,"org.eclipse.birt.report.designer.ui.editors.schematic",1397522181493
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1397522181494
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1397522181494
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1397522181495
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1397522181496
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1397522181496
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1397522181497
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1397522181498
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1397522181498
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1397522181498
stopped,bundle,org.eclipse.mtj.eswt.templates,1.0.1.201110240906,"org.eclipse.mtj.eswt.templates",1397522181499
stopped,bundle,org.eclipse.mtj.examples.toolkit.sdkprovidertestclamp,1.0.2.201110240906,"org.eclipse.mtj.examples.toolkit.sdkprovidertestclamp",1397522181499
